node	property	cdeID	cdeVersion	permissibleValue	valueTerm	ncitCode
family_relationship	relationship	2690165	1.00	Adopted Son	Adoptive Relative	C71394
family_relationship	relationship	2690165	1.00	Adopted Daughter	Daughter	C25165
family_relationship	relationship	2690165	1.00	Adopted Daughter	Adoptive Relative	C71394
family_relationship	relationship	2690165	1.00	Full Sister	Sister	C25680
family_relationship	relationship	2690165	1.00	Full Sister	Full Sibling	C71390
family_relationship	relationship	2690165	1.00	Full Brother	Brother	C25289
family_relationship	relationship	2690165	1.00	Full Brother	Full Sibling	C71390
family_relationship	relationship	2690165	1.00	Foster Son	Son	C25205
family_relationship	relationship	2690165	1.00	Foster Son	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Foster Sister	Sister	C25680
family_relationship	relationship	2690165	1.00	Foster Sister	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Foster Mother	Mother	C25189
family_relationship	relationship	2690165	1.00	Foster Mother	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Foster Father	Father	C25174
family_relationship	relationship	2690165	1.00	Foster Father	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Foster Daughter	Daughter	C25165
family_relationship	relationship	2690165	1.00	Foster Daughter	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Foster Brother	Brother	C25289
family_relationship	relationship	2690165	1.00	Foster Brother	Foster Relative	C71393
family_relationship	relationship	2690165	1.00	Maternal Half Sister	Half Sister	C71403
family_relationship	relationship	2690165	1.00	Maternal Half Sister	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal Half Brother	Half Brother	C71402
family_relationship	relationship	2690165	1.00	Maternal Half Brother	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal Great Uncle	Uncle	C71404
family_relationship	relationship	2690165	1.00	Maternal Great Uncle	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Maternal Great Uncle	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal Great Grandniece	Niece	C71408
family_relationship	relationship	2690165	1.00	Maternal Great Grandniece	Grand Relative	C71388
family_relationship	relationship	2690165	1.00	Maternal Great Grandniece	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Maternal Great Grandniece	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal Great Grandnephew	Nephew	C71409
family_relationship	relationship	2690165	1.00	Maternal Great Grandnephew	Grand Relative	C71388
family_relationship	relationship	2690165	1.00	Maternal Great Grandnephew	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Maternal Great Grandnephew	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal Great Aunt	Aunt	C71405
family_relationship	relationship	2690165	1.00	Maternal Great Aunt	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Maternal Great Aunt	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal First Cousin Once Removed	First Cousin Once Removed	C71412
family_relationship	relationship	2690165	1.00	Maternal First Cousin Once Removed	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Maternal First Cousin	First Cousin	C71411
family_relationship	relationship	2690165	1.00	Maternal First Cousin	Maternal Relative	C71383
family_relationship	relationship	2690165	1.00	Legal Guardian	Guardian	C51828
family_relationship	relationship	2690165	1.00	Great Grandchild	Grandchild	C71397
family_relationship	relationship	2690165	1.00	Great Grandchild	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Grandmother	Grandmother	C71386
family_relationship	relationship	2690165	1.00	Natural Grandparent	Grandparent	C71385
family_relationship	relationship	2690165	1.00	Natural Grandparent	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Grandmother	Grandmother	C71386
family_relationship	relationship	2690165	1.00	Natural Grandmother	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Grandfather	Grandfather	C71387
family_relationship	relationship	2690165	1.00	Natural Grandfather	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Grandchild	Grandchild	C71397
family_relationship	relationship	2690165	1.00	Natural Grandchild	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Father	Father	C25174
family_relationship	relationship	2690165	1.00	Natural Father	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Child	Offspring	C42708
family_relationship	relationship	2690165	1.00	Natural Child	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Brother	Brother	C25289
family_relationship	relationship	2690165	1.00	Natural Brother	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Sister	Sister	C25680
family_relationship	relationship	2690165	1.00	Natural Sister	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Sibling	Sibling	C25204
family_relationship	relationship	2690165	1.00	Natural Sibling	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Parent	Parent	C42709
family_relationship	relationship	2690165	1.00	Natural Parent	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Natural Mother	Mother	C25189
family_relationship	relationship	2690165	1.00	Natural Mother	Biological Relative	C71384
family_relationship	relationship	2690165	1.00	Sibling	Sibling	C25204
family_relationship	relationship	2690165	1.00	Paternal First Cousin Once Removed	First Cousin Once Removed	C71412
family_relationship	relationship	2690165	1.00	Paternal First Cousin Once Removed	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal First Cousin	First Cousin	C71411
family_relationship	relationship	2690165	1.00	Paternal First Cousin	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Great Aunt	Aunt	C71405
family_relationship	relationship	2690165	1.00	Paternal Great Aunt	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Paternal Great Aunt	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Half Brother	Half Brother	C71402
family_relationship	relationship	2690165	1.00	Paternal Half Brother	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Half Sister	Half Sister	C71403
family_relationship	relationship	2690165	1.00	Paternal Half Sister	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Great Uncle	Uncle	C71404
family_relationship	relationship	2690165	1.00	Paternal Great Uncle	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Paternal Great Uncle	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Great Grandniece	Niece	C71408
family_relationship	relationship	2690165	1.00	Paternal Great Grandniece	Grand Relative	C71388
family_relationship	relationship	2690165	1.00	Paternal Great Grandniece	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Paternal Great Grandniece	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Paternal Great Grandnephew	Nephew	C71409
family_relationship	relationship	2690165	1.00	Paternal Great Grandnephew	Grand Relative	C71388
family_relationship	relationship	2690165	1.00	Paternal Great Grandnephew	Great Relative	C71389
family_relationship	relationship	2690165	1.00	Paternal Great Grandnephew	Paternal Relative	C71382
family_relationship	relationship	2690165	1.00	Stepson	Son	C25205
family_relationship	relationship	2690165	1.00	Stepson	Step Relative	C71395
family_relationship	relationship	2690165	1.00	Stepsister	Sister	C25680
family_relationship	relationship	2690165	1.00	Stepsister	Step Relative	C71395
family_relationship	relationship	2690165	1.00	Stepmother	Mother	C25189
family_relationship	relationship	2690165	1.00	Stepmother	Step Relative	C71395
family_relationship	relationship	2690165	1.00	Stepfather	Father	C25174
family_relationship	relationship	2690165	1.00	Stepfather	Step Relative	C71395
family_relationship	relationship	2690165	1.00	Stepdaughter	Daughter	C25165
family_relationship	relationship	2690165	1.00	Stepdaughter	Step Relative	C71395
family_relationship	relationship	2690165	1.00	Stepbrother	Brother	C25289
family_relationship	relationship	2690165	1.00	Stepbrother	Step Relative	C71395
medical_history	medical_history_category	13209646	1.00	Autoimmune Disease	Autoimmune Disease	C2889
medical_history	medical_history_category	13209646	1.00	Cancer	Malignant Neoplasm	C9305
medical_history	medical_history_category	13209646	1.00	Congenital Anomaly	Congenital Abnormality	C2849
medical_history	medical_history_category	13209646	1.00	Genetic Syndrome	Genetic Disorder	C3101
medical_history	medical_history_category	13209646	1.00	Not Reported	Not Reported	C43234
medical_history	medical_history_category	13209646	1.00	Unknown	Unknown	C17998
medical_history	medical_history_category	13209646	1.00	Cancer Predisposition	Genetic Predisposition to Malignant Neoplasm	C171210
medical_history	medical_history_category	13209646	1.00	Developmental Delay	Developmental Delay	C116942
medical_history	medical_history_condition	13212141	1.00	Adenomatous Polyposis Coli	Adenomatous Polyposis Coli Protein	C17687
medical_history	medical_history_condition	13212141	1.00	Beckwith-Wiedemann Syndrome	Beckwith-Wiedemann Syndrome	C34415
medical_history	medical_history_condition	13212141	1.00	Bloom Syndrome	Bloom Syndrome	C2903
medical_history	medical_history_condition	13212141	1.00	Celiac Disease	Celiac Disease	C26714
medical_history	medical_history_condition	13212141	1.00	Central Hypoventilation Syndrome	Congenital Central Hypoventilation 	C98889
medical_history	medical_history_condition	13212141	1.00	Cherubism	Cherubism	C84630
medical_history	medical_history_condition	13212141	1.00	Cleft Lip	Cleft Lip	C87175
medical_history	medical_history_condition	13212141	1.00	Cleft Palate	Cleft Palate	C87069
medical_history	medical_history_condition	13212141	1.00	Clubfoot	Clubfoot	C84641
medical_history	medical_history_condition	13212141	1.00	Breast and Ovarian Cancer Syndrome	BRCA1/2-Associated Hereditary Breast and Ovarian Cancer Syndrome	C8493
medical_history	medical_history_condition	13212141	1.00	Costello Syndrome	Costello Syndrome	C84652
medical_history	medical_history_condition	13212141	1.00	Denys-Drash Syndrome	Denys-Drash Syndrome	C84668
medical_history	medical_history_condition	13212141	1.00	Diabetes Mellitus (Type I)	Type 1 Diabetes Mellitus	C2986
medical_history	medical_history_condition	13212141	1.00	Diamond-Blackfan Anemia	Diamond-Blackfan Anemia	C61236
medical_history	medical_history_condition	13212141	1.00	DICER1 Syndrome	DICER1 Syndrome	C123317
medical_history	medical_history_condition	13212141	1.00	Down Syndrome	Down Syndrome	C2993
medical_history	medical_history_condition	13212141	1.00	Fanconi Anemia	Fanconi Anemia	C62505
medical_history	medical_history_condition	13212141	1.00	Frasier Syndrome	Frasier Syndrome	C122805
medical_history	medical_history_condition	13212141	1.00	Gardner Syndrome	Gardner Syndrome	C6728
medical_history	medical_history_condition	13212141	1.00	Gastroschisis	Gastroschisis	C84725
medical_history	medical_history_condition	13212141	1.00	Gonadal Dysgenesis	Gonadal Dysgenesis	C61420
medical_history	medical_history_condition	13212141	1.00	Goodpasture's Syndrome	Goodpasture Syndrome	C34649
medical_history	medical_history_condition	13212141	1.00	Gorlin Syndrome	Nevoid Basal Cell Carcinoma Syndrome	C2892
medical_history	medical_history_condition	13212141	1.00	Graves' Disease	Graves Disease	C3071
medical_history	medical_history_condition	13212141	1.00	Hashimoto's Thyroiditis	Hashimoto Thyroiditis	C27191
medical_history	medical_history_condition	13212141	1.00	Heart Defect	Genetic Syndrome Associated with Congenital Heart Defect	C168217
medical_history	medical_history_condition	13212141	1.00	Hemihypertrophy	Hemihypertrophy	C88541
medical_history	medical_history_condition	13212141	1.00	Inflammatory Bowel Disease	Inflammatory Bowel Disease	C3138
medical_history	medical_history_condition	13212141	1.00	Juvenile Idiopathic Arthritis	Juvenile Idiopathic Arthritis	C114357
medical_history	medical_history_condition	13212141	1.00	Klinefelter Syndrome	Klinefelter Syndrome	C34752
medical_history	medical_history_condition	13212141	1.00	Li-Fraumeni Syndrome	Li-Fraumeni Syndrome	C3476
medical_history	medical_history_condition	13212141	1.00	Lynch Syndrome	Lynch Syndrome	C8494
medical_history	medical_history_condition	13212141	1.00	Maffucci Syndrome	Maffucci Syndrome	C3213
medical_history	medical_history_condition	13212141	1.00	McCune-Albright Syndrome	McCune-Albright Syndrome	C48627
medical_history	medical_history_condition	13212141	1.00	Mixed Connective Tissue Disease	Mixed Connective Tissue Disease	C84892
medical_history	medical_history_condition	13212141	1.00	Multiple Osteochondromas	Multiple Osteochondromas	C53457
medical_history	medical_history_condition	13212141	1.00	Multiple Sclerosis	Multiple Sclerosis	C3243
medical_history	medical_history_condition	13212141	1.00	Neurofibromatosis Type 1	Neurofibromatosis Type 1	C3273
medical_history	medical_history_condition	13212141	1.00	Neurofibromatosis Type 2	Neurofibromatosis Type 2	C3274
medical_history	medical_history_condition	13212141	1.00	Noonan Syndrome	Noonan Syndrome	C34854
medical_history	medical_history_condition	13212141	1.00	Ollier Disease	Enchondromatosis	C3008
medical_history	medical_history_condition	13212141	1.00	Paget Disease	Paget Disease	C7073
medical_history	medical_history_condition	13212141	1.00	Psoriasis	Psoriasis	C3346
medical_history	medical_history_condition	13212141	1.00	Retinoblastoma	Retinoblastoma	C7541
medical_history	medical_history_condition	13212141	1.00	Rothmund-Thomson Syndrome	Rothmund-Thomson Syndrome	C3335
medical_history	medical_history_condition	13212141	1.00	Scleroderma	Scleroderma	C26746
medical_history	medical_history_condition	13212141	1.00	Swyer Syndrome	Swyer James Syndrome	C85178
medical_history	medical_history_condition	13212141	1.00	Trisomy 21	Trisomy 21	C43224
medical_history	medical_history_condition	13212141	1.00	Trisomy 21 Mosaicism	Trisomy 21 Mosaicism	C142099
medical_history	medical_history_condition	13212141	1.00	Turner Syndrome	Turner Syndrome	C26900
medical_history	medical_history_condition	13212141	1.00	Vitiligo	Vitiligo	C26915
medical_history	medical_history_condition	13212141	1.00	WAGR Syndrome	WAGR Syndrome	C3718
medical_history	medical_history_condition	13212141	1.00	Werner Syndrome	Werner Syndrome	C3447
medical_history	medical_history_condition	13212141	1.00	Other	Other	C17649
medical_history	medical_history_condition	13212141	1.00	Unknown	Unknown	C17998
medical_history	medical_history_condition	13212141	1.00	Not Reported	Not Reported	C43234
medical_history	medical_history_condition	13212141	1.00	Neurofibromatosis Type 1 with Inoperable, Progressive, Symptomatic Plexiform Neurofibromas	Neurofibromatosis Type 1 with Inoperable, Progressive, Symptomatic Plexiform Neurofibromas	C143014
medical_history	medical_history_condition	13212141	1.00	13q Syndrome	Monosomy 13q Syndrome	C98993
medical_history	medical_history_condition	13212141	1.00	Melanoma	Melanoma	C3224
medical_history	medical_history_condition	13212141	1.00	Osteoscarcoma	Osteosarcoma	C9145
medical_history	medical_history_condition	13212141	1.00	Liposarcoma	Liposarcoma	C3194
medical_history	medical_history_condition	13212141	1.00	Breast Cancer	Breast Carcinoma	C4872
medical_history	medical_history_condition	13212141	1.00	Lung Cancer	Lung Carcinoma	C4878
medical_history	medical_history_condition	13212141	1.00	Bladder Cancer	Bladder Carcinoma	C4912
medical_history	medical_history_condition	13212141	1.00	Rhabdomyosarcoma	Rhabdomyosarcoma	C3359
medical_history	medical_history_condition	13212141	1.00	Thyroid Cancer	Thyroid Gland Carcinoma	C4815
medical_history	medical_history_condition	13212141	1.00	Soft Tissue Sarcoma	Soft Tissue Sarcoma	C9306
medical_history	medical_history_condition	13212141	1.00	RB Transcriptional Corepressor 1	RB1 Gene	C17360
medical_history	medical_history_condition	13212141	1.00	Ataxia Telangiectasia Syndrome	Ataxia Telangiectasia Syndrome	C2887
medical_history	medical_history_condition	13212141	1.00	Ataxia-Pancytopenia Syndrome	Ataxia-Pancytopenia Syndrome	C176909
medical_history	medical_history_condition	13212141	1.00	Attenuated Familial Adenomatous Polyposis	Attenuated Familial Adenomatous Polyposis	C6729
medical_history	medical_history_condition	13212141	1.00	Autism Spectrum Disorder	Autism Spectrum Disorder	C88412
medical_history	medical_history_condition	13212141	1.00	BAP1 Tumor Predisposition Syndrome	BAP1 Tumor Predisposition Syndrome	C172639
medical_history	medical_history_condition	13212141	1.00	Birt-Hogg-Dube Syndrome	Birt-Hogg-Dube Syndrome	C28244
medical_history	medical_history_condition	13212141	1.00	Bohring-Opitz Syndrome	Bohring-Opitz Syndrome	C131533
medical_history	medical_history_condition	13212141	1.00	Carney Complex	Carney Complex	C4705
medical_history	medical_history_condition	13212141	1.00	CDC73-Related Neoplastic Syndrome	CDC73-Related Neoplastic Syndrome	C178382
medical_history	medical_history_condition	13212141	1.00	CDH1-Associated Breast Carcinoma Syndrome	CDH1-Associated Breast Carcinoma Syndrome	C176628
medical_history	medical_history_condition	13212141	1.00	Congenital Amegakaryocytic Thrombocytopenia	Congenital Amegakaryocytic Thrombocytopenia	C115207
medical_history	medical_history_condition	13212141	1.00	Dyskeratosis Congenita	Dyskeratosis Congenita	C111802
medical_history	medical_history_condition	13212141	1.00	Familial Adenomatous Polyposis	Familial Adenomatous Polyposis	C3339
medical_history	medical_history_condition	13212141	1.00	GATA2 Deficiency	GATA2 Deficiency	C126349
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Melanoma	Genetic Predisposition to Melanoma	C179472
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Meningioma	Genetic Predisposition to Meningioma	C179471
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Myofibromatosis	Genetic Predisposition to Myofibromatosis	C179470
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Neuroblastoma	Genetic Predisposition to Neuroblastoma	C179469
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Non-Syndromic Wilms Tumor	Genetic Predisposition to Non-Syndromic Wilms Tumor	C178392
medical_history	medical_history_condition	13212141	1.00	Genetic Predisposition to Papillary Renal Cell Carcinoma	Genetic Predisposition to Papillary Renal Cell Carcinoma	C179473
medical_history	medical_history_condition	13212141	1.00	Hepatolenticular Degeneration	Hepatolenticular Degeneration	C84756
medical_history	medical_history_condition	13212141	1.00	Juvenile Polyposis Syndrome	Juvenile Polyposis Syndrome	C7754
medical_history	medical_history_condition	13212141	1.00	Legius Syndrome	Legius Syndrome	C176941
medical_history	medical_history_condition	13212141	1.00	LEOPARD Syndrome	LEOPARD Syndrome	C84820
medical_history	medical_history_condition	13212141	1.00	MIRAGE Syndrome	MIRAGE Syndrome	C147530
medical_history	medical_history_condition	13212141	1.00	Mosaic Variegated Aneuploidy Syndrome 1	Mosaic Variegated Aneuploidy Syndrome 1	C128192
medical_history	medical_history_condition	13212141	1.00	Mulibrey Nanism	Mulibrey Nanism	C84906
medical_history	medical_history_condition	13212141	1.00	Multiple Endocrine Neoplasia Type 1	Multiple Endocrine Neoplasia Type 1	C3225
medical_history	medical_history_condition	13212141	1.00	Multiple Endocrine Neoplasia Type 2	Multiple Endocrine Neoplasia Type 2	C123329
medical_history	medical_history_condition	13212141	1.00	Multiple Endocrine Neoplasia Type 4	Multiple Endocrine Neoplasia Type 4	C157449
medical_history	medical_history_condition	13212141	1.00	MUTYH-Associated Polyposis	MUTYH-Associated Polyposis	C96520
medical_history	medical_history_condition	13212141	1.00	Nevoid Basal Cell Carcinoma Syndrome	Nevoid Basal Cell Carcinoma Syndrome	C2892
medical_history	medical_history_condition	13212141	1.00	Nijmegen Breakage Syndrome	Nijmegen Breakage Syndrome	C4692
medical_history	medical_history_condition	13212141	1.00	Noonan Syndrome-Like Disorder with Loose Anagen Hair	Noonan Syndrome-Like Disorder with Loose Anagen Hair	C178129
medical_history	medical_history_condition	13212141	1.00	Oculocutaneous Albinism	Oculocutaneous Albinism	C84941
medical_history	medical_history_condition	13212141	1.00	Perlman Syndrome	Perlman Syndrome	C103144
medical_history	medical_history_condition	13212141	1.00	PIK3CA-Related Overgrowth Spectrum	PIK3CA-Related Overgrowth Spectrum	C178285
medical_history	medical_history_condition	13212141	1.00	Radial Aplasia-Thrombocytopenia Syndrome	Radial Aplasia-Thrombocytopenia Syndrome	C99038
medical_history	medical_history_condition	13212141	1.00	Rhabdoid Tumor Predisposition Syndrome 1	Rhabdoid Tumor Predisposition Syndrome 1	C178393
medical_history	medical_history_condition	13212141	1.00	Rhabdoid Tumor Predisposition Syndrome 2	Rhabdoid Tumor Predisposition Syndrome 2	C178394
medical_history	medical_history_condition	13212141	1.00	Rubinstein-Taybi Syndrome	Rubinstein-Taybi Syndrome	C75466
medical_history	medical_history_condition	13212141	1.00	Schwannomatosis	Schwannomatosis	C6557
medical_history	medical_history_condition	13212141	1.00	Shwachman-Diamond Syndrome	Shwachman-Diamond Syndrome	C61235
medical_history	medical_history_condition	13212141	1.00	Simpson-Golabi-Behmel Syndrome	Simpson-Golabi-Behmel Syndrome	C131002
medical_history	medical_history_condition	13212141	1.00	Tuberous Sclerosis	Tuberous Sclerosis	C3424
medical_history	medical_history_condition	13212141	1.00	Tyrosinemia Type I	Tyrosinemia Type I	C98641
medical_history	medical_history_condition	13212141	1.00	Von Hippel-Lindau Syndrome	Von Hippel Lindau Syndrome	C3105
medical_history	medical_history_condition	13212141	1.00	Weaver Syndrome	Weaver Syndrome	C125599
medical_history	medical_history_condition	13212141	1.00	X-linked Lymphoproliferative Syndrome	X-Linked Lymphoproliferative Syndrome	C61246
medical_history	medical_history_condition	13212141	1.00	Xeroderma Pigmentosum	Xeroderma Pigmentosum	C3452
medical_history	medical_history_condition	13212141	1.00	Acute Lymphoblastic Leukemia Susceptibility - PAX5	Acute Lymphoblastic Leukemia, Susceptibility to, 3	C176907
medical_history	medical_history_condition	13212141	1.00	ANKRD26-Related Thrombocytopenia and Leukemia Predisposition	ANKRD26-Related Predisposition to Leukemia and Thrombocytopenia	C178387
medical_history	medical_history_condition	13212141	1.00	Beckwith-Wiedemann Syndrome/Isolated Hemihyperplasia	Beckwith-Wiedemann Syndrome	C34415
medical_history	medical_history_condition	13212141	1.00	CBL Syndrome	Noonan Syndrome-Like Disorder with or without Juvenile Myelomonocytic Leukemia	C176942
medical_history	medical_history_condition	13212141	1.00	CEBPA-Related Leukemia Predisposition	CEPBA-Related Predisposition to Leukemia	C178379
medical_history	medical_history_condition	13212141	1.00	CHEK2-Associated Cancer Predisposition	CHEK2-Associated Li-Fraumeni-Like Syndrome	C176588
medical_history	medical_history_condition	13212141	1.00	Constitutional Mismatch Repair Deficiency	Constitutional Mismatch Repair Deficiency Syndrome	C130202
medical_history	medical_history_condition	13212141	1.00	DDX41-Related Leukemia Predisposition	DDX41-Related Predisposition to Leukemia	C178380
medical_history	medical_history_condition	13212141	1.00	ETV6-Related Thrombocytopenia and Leukemia Predisposition	ETV6-Related Predisposition to Leukemia and Thrombocytopenia	C178386
medical_history	medical_history_condition	13212141	1.00	Familial Gastrointestinal Stromal Tumor	Hereditary Gastrointestinal Stromal Tumor	C176906
medical_history	medical_history_condition	13212141	1.00	Familial Paraganglioma-Pheochromocytoma Syndrome	Hereditary Paraganglioma-Pheochromocytoma Syndrome	C190373
medical_history	medical_history_condition	13212141	1.00	Familial Platelet Disorder and AML Syndrome	Familial Platelet Disorder with Associated Myeloid Malignancy	C162696
medical_history	medical_history_condition	13212141	1.00	Hereditary Leiomyomatosis and Renal Cell Carcinoma Syndrome	Hereditary Leiomyomatosis and Renal Cell Carcinoma	C51302
medical_history	medical_history_condition	13212141	1.00	Lymphoproliferative Syndrome 1/ITK Deficiency	Lymphoproliferative Syndrome 1	C126344
medical_history	medical_history_condition	13212141	1.00	Peutz-Jeghers Syndrome	Outer Hair Sheath and Infundibulum Neoplasm	C43324
medical_history	medical_history_condition	13212141	1.00	SAMD9L-Related Myelodysplastic Syndrome Predisposition	SAMD9L-Related Predisposition to Myelodysplastic Syndrome	C178390
medical_history	medical_history_condition	13212141	1.00	Schinzel-Giedion Syndrome	Schinzel-Giedion Midface-Retraction Syndrome	C129308
medical_history	medical_history_condition	13212141	1.00	WT1 Syndromes	Wilms Tumor 1 Gene Syndromes	C131006
molecular_test	anatomic_site	14156279	1.00	Paratracheal Lymph Node	Paratracheal Lymph Node	C103426
molecular_test	anatomic_site	14156279	1.00	Preauricular Lymph Node	Preauricular Lymph Node	C103429
molecular_test	anatomic_site	14156279	1.00	Rectosigmoid Colon	Rectosigmoid Colon	C103438
molecular_test	anatomic_site	14156279	1.00	Ischiorectal Fossa	Ischiorectal Fossa	C103455
molecular_test	anatomic_site	14156279	1.00	Branchial Cleft Remnant	Branchial Cleft Remnant	C104813
molecular_test	anatomic_site	14156279	1.00	Ureteropelvic Junction	Ureteropelvic Junction	C106203
molecular_test	anatomic_site	14156279	1.00	Antecubital Region	Antecubital Region	C111032
molecular_test	anatomic_site	14156279	1.00	Carpal Region	Carpal Region	C111033
molecular_test	anatomic_site	14156279	1.00	Cul-de-sac	Cul-de-sac	C113599
molecular_test	anatomic_site	14156279	1.00	Chest Wall	Chest Wall	C62484
molecular_test	anatomic_site	14156279	1.00	Infraclavicular Lymph Node	Infraclavicular Lymph Node	C63705
molecular_test	anatomic_site	14156279	1.00	Facial Bone	Facial Bone	C63706
molecular_test	anatomic_site	14156279	1.00	Prostatic Utricle	Prostatic Utricle	C63862
molecular_test	anatomic_site	14156279	1.00	Hip	Hip	C64193
molecular_test	anatomic_site	14156279	1.00	Knee Skin	Knee Skin	C64859
molecular_test	anatomic_site	14156279	1.00	Celiac Lymph Node	Celiac Lymph Node	C65166
molecular_test	anatomic_site	14156279	1.00	Carotid Body	Carotid Body	C66852
molecular_test	anatomic_site	14156279	1.00	Waldeyer's Tonsillar Ring	Waldeyer Ring	C73468
molecular_test	anatomic_site	14156279	1.00	Obturator Nerve	Obturator Nerve	C75909
molecular_test	anatomic_site	14156279	1.00	Umbilicus	Umbilicus	C77533
molecular_test	anatomic_site	14156279	1.00	Abdominal Wall	Abdominal Wall	C77608
molecular_test	anatomic_site	14156279	1.00	Hepatic Lymph Node	Hepatic Lymph Node	C77640
molecular_test	anatomic_site	14156279	1.00	Mesenteric Lymph Node	Mesenteric Lymph Node	C77641
molecular_test	anatomic_site	14156279	1.00	Pancreatic Lymph Node	Pancreatic Lymph Node	C77642
molecular_test	anatomic_site	14156279	1.00	Paraaortic Lymph Node	Paraaortic Lymph Node	C77643
molecular_test	anatomic_site	14156279	1.00	Portal Lymph Node	Portal Lymph Node	C77645
molecular_test	anatomic_site	14156279	1.00	Sacral Lymph Node	Sacral Lymph Node	C77647
molecular_test	anatomic_site	14156279	1.00	Retropharyngeal Lymph Node	Retropharyngeal Lymph Node	C77649
molecular_test	anatomic_site	14156279	1.00	Submandibular Lymph Node	Submandibular Lymph Node	C77650
molecular_test	anatomic_site	14156279	1.00	Tracheobronchial Lymph Node	Tracheobronchial Lymph Node	C77651
molecular_test	anatomic_site	14156279	1.00	Intercostal Lymph Node	Intercostal Lymph Node	C77652
molecular_test	anatomic_site	14156279	1.00	Mentum	Mentum	C81169
molecular_test	anatomic_site	14156279	1.00	Skullcap	Skullcap	C81188
molecular_test	anatomic_site	14156279	1.00	Obturator Lymph Node	Obturator Lymph Node	C88141
molecular_test	anatomic_site	14156279	1.00	Internal Iliac Lymph Node	Internal Iliac Lymph Node	C88142
molecular_test	anatomic_site	14156279	1.00	Scalene Lymph Node	Scalene Lymph Node	C89780
molecular_test	anatomic_site	14156279	1.00	Forehead	Forehead	C89803
molecular_test	anatomic_site	14156279	1.00	Buttock	Buttock	C89806
molecular_test	anatomic_site	14156279	1.00	Scalp	Scalp	C89807
molecular_test	anatomic_site	14156279	1.00	Triceps Brachii	Triceps Brachii	C90604
molecular_test	anatomic_site	14156279	1.00	Optic Chiasm	Optic Chiasm	C90609
molecular_test	anatomic_site	14156279	1.00	Spinal Cord Dura Mater	Spinal Cord Dura Mater	C49799
molecular_test	anatomic_site	14156279	1.00	Labium	Labium	C52559
molecular_test	anatomic_site	14156279	1.00	Gluteus Maximus	Gluteus Maximus	C52560
molecular_test	anatomic_site	14156279	1.00	Leg Skin	Leg Skin	C52749
molecular_test	anatomic_site	14156279	1.00	Foot Skin	Foot Skin	C52750
molecular_test	anatomic_site	14156279	1.00	Ankle Skin	Ankle Skin	C52751
molecular_test	anatomic_site	14156279	1.00	Wrist Skin	Wrist Skin	C52752
molecular_test	anatomic_site	14156279	1.00	Hand Skin	Hand Skin	C52753
molecular_test	anatomic_site	14156279	1.00	Arm Skin	Arm Skin	C52754
molecular_test	anatomic_site	14156279	1.00	Elbow Skin	Elbow Skin	C52755
